id,age,employer_type,education,marital_status,occupation,relationship,race,gender,capital_gain,capital_loss,hours_per_week,salary_over_50k
1322,29,Private,HS-Graduate,Never-Married,Service,Not-in-family,White,Female,0,0,40,0
1323,33,Private,Masters,Married,White-Collar,Husband,White,Male,0,1977,50,1
1325,64,Private,Associates,Not-Married,Other,Not-in-family,White,Female,0,0,40,0
1326,60,Private,HS-Graduate,Married,Blue-Collar,Husband,White,Male,15024,0,48,1
1329,33,Private,Associates,Married,Other,Husband,White,Male,0,0,40,0
12837,18,Other-Govt,HS-Graduate,Never-Married,Admin,Not-in-family,White,Female,0,0,16,0
12838,26,Private,HS-Graduate,Never-Married,Blue-Collar,Own-child,White,Male,0,0,50,0
12841,64,Private,Bachelors,Married,Other,Husband,White,Male,0,1902,50,1
12842,34,Other-Govt,HS-Graduate,Never-Married,Service,Own-child,White,Female,0,0,40,0
12846,25,Private,HS-Graduate,Never-Married,Admin,Not-in-family,White,Male,0,0,45,0
12847,33,Private,HS-Graduate,Not-Married,Admin,Not-in-family,White,Female,0,0,40,0
12848,18,Private,Dropout,Never-Married,Blue-Collar,Own-child,White,Male,0,0,15,0
12850,35,Private,HS-Graduate,Not-Married,White-Collar,Unmarried,White,Female,0,0,20,0
12852,41,Federal-Govt,HS-Graduate,Married,Service,Husband,White,Male,0,0,40,0
12853,40,Self-Employed,Associates,Married,Sales,Husband,White,Male,0,0,72,1
12855,29,Private,HS-Graduate,Not-Married,Admin,Not-in-family,White,Female,0,0,35,0
12859,35,NULL,Dropout,Married,NULL,Husband,White,Male,0,2603,40,0
12860,28,Private,HS-Graduate,Not-Married,Admin,Unmarried,White,Female,0,0,40,0
12861,26,Other-Govt,Dropout,Married,Service,Other-relative,White,Male,0,0,50,0
12862,41,Self-Employed,HS-Graduate,Married,Blue-Collar,Husband,White,Male,99999,0,40,1
160,55,Private,Dropout,Married,Service,Husband,White,Male,0,0,30,0
164,46,Other-Govt,Masters,Married,White-Collar,Husband,White,Male,0,0,45,1
165,31,Private,HS-Graduate,Married,White-Collar,Husband,White,Male,0,0,40,1
166,58,Self-Employed,Doctorate,Married,Professional,Husband,White,Male,0,0,16,1
167,42,Private,HS-Graduate,Married,Blue-Collar,Husband,White,Male,0,0,45,0
168,18,Private,HS-Graduate,Never-Married,Blue-Collar,Unmarried,White,Male,0,0,25,0
171,34,Private,Masters,Never-Married,Professional,Not-in-family,White,Male,0,0,40,0
172,26,Private,Bachelors,Never-Married,Admin,Not-in-family,White,Female,0,0,40,0
173,61,Private,Dropout,Married,White-Collar,Husband,White,Male,0,0,60,0
174,48,Other-Govt,Masters,Not-Married,Admin,Unmarried,Black,Female,0,0,40,0
175,36,Private,HS-Graduate,Married,White-Collar,Husband,White,Male,0,0,45,1
178,33,Self-Employed,HS-Graduate,Married,Sales,Husband,White,Male,0,0,50,1
179,37,Private,HS-Graduate,Married,Blue-Collar,Husband,White,Male,0,1887,40,1
180,34,Private,Masters,Never-Married,White-Collar,Own-child,White,Male,4650,0,40,0
181,56,Self-Employed,HS-Graduate,Married,White-Collar,Husband,White,Male,15024,0,40,1
183,37,Private,Bachelors,Widowed,White-Collar,Not-in-family,White,Female,0,0,55,0
185,64,NULL,HS-Graduate,Married,NULL,Husband,White,Male,0,0,8,0
186,54,Private,HS-Graduate,Not-Married,Blue-Collar,Not-in-family,White,Male,0,0,45,0
187,23,Private,HS-Graduate,Never-Married,Blue-Collar,Not-in-family,White,Male,0,0,50,0
188,34,Other-Govt,Bachelors,Not-Married,Blue-Collar,Not-in-family,Black,Male,0,0,40,0
189,22,Private,HS-Graduate,Never-Married,Service,Not-in-family,White,Female,0,0,45,0
8367,43,Self-Employed,HS-Graduate,Married,Blue-Collar,Wife,White,Female,0,0,50,0
8368,49,Private,Bachelors,Married,Other,Husband,Asian,Male,15024,0,40,1
8370,69,Self-Employed,HS-Graduate,Married,Blue-Collar,Husband,White,Male,3456,0,30,0
8374,61,Private,Dropout,Married,Blue-Collar,Husband,White,Male,0,0,60,1
8377,60,Private,Associates,Not-Married,Service,Other-relative,White,Female,0,0,40,0
8378,40,Private,Bachelors,Not-Married,Blue-Collar,Unmarried,White,Female,0,0,38,0
8379,36,Private,Bachelors,Not-Married,Admin,Unmarried,White,Female,0,0,40,0
8381,50,Private,Prof-School,Never-Married,Professional,Other-relative,Asian,Female,0,1590,25,0
8382,24,Private,Associates,Never-Married,Admin,Own-child,White,Female,0,0,40,0
8384,29,Federal-Govt,HS-Graduate,Never-Married,Service,Unmarried,White,Male,0,0,40,0
8385,20,Private,HS-Graduate,Never-Married,Service,Not-in-family,White,Female,0,0,25,0
8386,36,Private,HS-Graduate,Never-Married,White-Collar,Not-in-family,White,Female,0,0,50,0
8388,34,Private,HS-Graduate,Married,Blue-Collar,Husband,White,Male,0,0,40,0
8390,40,Self-Employed,HS-Graduate,Not-Married,Professional,Own-child,White,Male,0,0,40,0
8392,29,Private,Masters,Never-Married,White-Collar,Not-in-family,White,Female,0,0,50,1
8393,24,Private,HS-Graduate,Never-Married,Admin,Own-child,White,Female,0,0,40,0
8394,50,Self-Employed,Associates,Married,Blue-Collar,Husband,White,Male,0,0,50,0
8398,49,Self-Employed,HS-Graduate,Married,Professional,Husband,White,Male,0,0,40,1
8399,46,Private,HS-Graduate,Married,Blue-Collar,Husband,White,Male,0,0,45,1
8400,47,Self-Employed,Doctorate,Married,Professional,Husband,White,Male,0,0,50,0
8401,22,Private,Dropout,Never-Married,Service,Not-in-family,White,Female,0,0,35,0
8403,39,Private,HS-Graduate,Never-Married,Blue-Collar,Own-child,White,Female,0,0,35,0
8407,36,Private,HS-Graduate,Married,Blue-Collar,Husband,White,Male,0,0,40,1
8408,29,Private,Associates,Married,Professional,Husband,White,Male,0,0,40,0
8409,42,Private,Masters,Married,Professional,Husband,White,Male,0,0,55,1
8411,47,Private,Masters,Married,Professional,Husband,White,Male,0,0,40,1
8415,44,Private,HS-Graduate,Married,Blue-Collar,Husband,White,Male,0,0,40,0
8417,17,Private,Dropout,Never-Married,Service,Own-child,White,Female,0,0,12,0
8420,39,Private,HS-Graduate,Married,Blue-Collar,Husband,White,Male,0,0,60,1
8425,24,Private,HS-Graduate,Never-Married,Sales,Own-child,White,Male,0,0,40,0
8427,90,Federal-Govt,Masters,Not-Married,Professional,Not-in-family,White,Male,0,0,99,0
8430,29,Private,HS-Graduate,Married,Admin,Husband,White,Male,0,0,35,0
8431,53,Private,HS-Graduate,Never-Married,Admin,Not-in-family,White,Male,0,0,40,0
8432,21,Private,HS-Graduate,Never-Married,Blue-Collar,Other-relative,White,Male,0,0,60,0
8433,45,Self-Employed,Bachelors,Married,Sales,Husband,White,Male,0,0,60,1
8434,38,Private,Associates,Married,Other,Husband,White,Male,0,0,21,1
8435,43,Private,Associates,Married,White-Collar,Husband,White,Male,0,2002,44,0
8436,53,Other-Govt,Bachelors,Married,Professional,Husband,Black,Male,0,0,40,1
8438,44,Private,Associates,Married,White-Collar,Husband,White,Male,0,0,50,0
8439,40,Private,Bachelors,Married,White-Collar,Husband,White,Male,0,1977,60,1
8442,23,Private,Bachelors,Never-Married,Admin,Not-in-family,White,Female,0,0,38,0
8443,31,Federal-Govt,Associates,Married,Blue-Collar,Husband,White,Male,0,0,40,0
8444,28,Self-Employed,HS-Graduate,Never-Married,White-Collar,Not-in-family,White,Female,0,0,70,0
8448,28,Private,Bachelors,Married,White-Collar,Husband,White,Male,0,1902,57,1
8451,27,Private,Bachelors,Married,Blue-Collar,Husband,White,Male,0,0,40,0
8453,31,Private,HS-Graduate,Never-Married,Admin,Not-in-family,White,Female,0,0,40,0
8454,39,Other-Govt,Masters,Never-Married,Other,Not-in-family,White,Female,0,0,40,0
8455,22,Other-Govt,HS-Graduate,Never-Married,Admin,Own-child,Black,Female,0,0,40,0
8458,58,Private,HS-Graduate,Not-Married,Blue-Collar,Unmarried,White,Male,0,0,40,0
8460,21,Private,HS-Graduate,Married,Service,Other-relative,White,Female,0,0,30,0
4756,24,Private,Bachelors,Never-Married,Sales,Not-in-family,White,Female,0,0,40,0
4757,37,Private,Dropout,Married,Service,Wife,White,Female,0,0,45,0
4760,21,Private,Bachelors,Never-Married,Admin,Own-child,Black,Female,0,0,38,0
4761,18,Private,HS-Graduate,Never-Married,Sales,Own-child,White,Male,0,0,10,0
4764,25,Private,HS-Graduate,Never-Married,Professional,Unmarried,White,Female,0,0,60,0
4765,62,Self-Employed,HS-Graduate,Widowed,White-Collar,Not-in-family,White,Female,0,0,20,0
4771,28,Private,Bachelors,Never-Married,Blue-Collar,Own-child,White,Male,0,0,40,0
4773,50,Private,Masters,Married,White-Collar,Husband,White,Male,0,0,40,1
4777,27,NULL,HS-Graduate,Never-Married,NULL,Unmarried,White,Female,0,0,25,0
4778,51,Private,HS-Graduate,Married,Sales,Husband,White,Male,0,1977,50,1
4780,25,Private,Bachelors,Never-Married,Admin,Not-in-family,White,Female,0,0,35,0
4782,60,Federal-Govt,Prof-School,Married,Professional,Husband,Asian,Male,99999,0,60,1
4783,66,NULL,HS-Graduate,Married,NULL,Husband,White,Male,0,0,50,0
4784,74,Private,HS-Graduate,Married,Sales,Husband,White,Male,6418,0,24,1
4786,26,Private,Bachelors,Never-Married,White-Collar,Not-in-family,White,Male,0,0,40,0
4787,39,Private,HS-Graduate,Married,White-Collar,Husband,White,Male,0,0,40,1
4789,35,Private,Dropout,Married,Admin,Wife,White,Female,0,0,36,0
4790,43,Other-Govt,Masters,Widowed,Professional,Unmarried,Black,Female,0,0,40,0
4791,31,Self-Employed,HS-Graduate,Married,Sales,Husband,White,Male,0,0,50,1
4794,22,Private,HS-Graduate,Never-Married,Service,Own-child,White,Female,0,0,20,0
4796,19,Private,HS-Graduate,Never-Married,Sales,Own-child,White,Female,0,0,34,0
4798,29,Other-Govt,Bachelors,Never-Married,Other,Own-child,White,Female,0,0,40,0
4800,31,Private,HS-Graduate,Married,Admin,Wife,White,Female,0,0,40,0
4801,27,Private,HS-Graduate,Never-Married,Sales,Own-child,Black,Male,0,0,40,0
6276,35,Private,HS-Graduate,Married,Blue-Collar,Husband,White,Male,0,0,40,0
6277,48,Other-Govt,HS-Graduate,Not-Married,Service,Not-in-family,White,Female,0,0,35,0
6279,39,Private,Bachelors,Married,Professional,Husband,White,Male,0,0,43,1
6280,32,Other-Govt,HS-Graduate,Not-Married,Service,Not-in-family,Native American,Male,0,0,40,0
6286,47,Private,HS-Graduate,Not-Married,Other,Not-in-family,White,Male,0,0,40,0
6287,47,Self-Employed,Masters,Married,Sales,Husband,White,Male,0,0,50,1
6288,45,Private,Dropout,Not-Married,Service,Not-in-family,White,Male,0,0,40,0
6289,51,Private,HS-Graduate,Married,Blue-Collar,Husband,White,Male,0,0,40,0
6290,24,Private,Bachelors,Never-Married,Professional,Not-in-family,White,Male,0,0,40,0
6291,59,Self-Employed,Doctorate,Married,Professional,Husband,White,Male,0,0,40,0
6293,33,Self-Employed,Dropout,Married,Blue-Collar,Husband,White,Male,0,0,40,0
6295,62,Self-Employed,Doctorate,Married,Professional,Husband,White,Male,99999,0,80,1
6296,37,Self-Employed,HS-Graduate,Married,Blue-Collar,Husband,White,Male,0,0,70,0
6298,25,Private,Bachelors,Never-Married,White-Collar,Not-in-family,Asian,Female,0,0,40,0
6299,34,Private,HS-Graduate,Married,White-Collar,Husband,White,Male,0,0,40,0
6300,50,Private,HS-Graduate,Never-Married,Blue-Collar,Own-child,White,Male,0,0,55,0
6301,29,Other-Govt,Bachelors,Married,White-Collar,Husband,White,Male,0,0,55,0
6303,48,Private,Dropout,Never-Married,Service,Other-relative,White,Female,0,0,40,0
6304,34,Other-Govt,HS-Graduate,Married,Blue-Collar,Husband,White,Male,0,0,52,1
6305,50,Private,HS-Graduate,Married,Admin,Husband,Black,Male,0,0,40,0
6308,41,Private,HS-Graduate,Not-Married,Blue-Collar,Unmarried,White,Male,0,0,48,0
6310,31,Private,HS-Graduate,Never-Married,Blue-Collar,Not-in-family,White,Male,0,0,40,0
6311,50,Self-Employed,Bachelors,Married,White-Collar,Husband,White,Male,15024,0,55,1
6314,33,Private,HS-Graduate,Married,Blue-Collar,Husband,White,Male,0,0,40,0
6315,32,Private,HS-Graduate,Not-Married,Service,Unmarried,White,Female,0,0,30,0
6316,48,Private,HS-Graduate,Married,Blue-Collar,Wife,White,Female,0,0,40,0
6317,40,Private,Masters,Married,Sales,Husband,White,Male,3103,0,43,1
6318,22,Private,HS-Graduate,Never-Married,Other,Not-in-family,White,Male,0,0,50,0
6320,58,NULL,Dropout,Not-Married,NULL,Not-in-family,White,Female,0,0,20,0
6321,43,Self-Employed,Associates,Married,Blue-Collar,Husband,White,Male,0,0,88,0
6322,34,Private,Masters,Married,White-Collar,Husband,White,Male,0,0,55,1
6323,19,Private,HS-Graduate,Never-Married,Blue-Collar,Own-child,White,Male,0,0,40,0
6325,73,NULL,HS-Graduate,Not-Married,NULL,Not-in-family,White,Female,0,0,20,0
6329,34,Private,Masters,Married,White-Collar,Husband,Asian,Male,0,0,40,1
6331,22,Private,HS-Graduate,Married,Blue-Collar,Husband,White,Male,2105,0,40,0
6332,29,Other-Govt,HS-Graduate,Never-Married,White-Collar,Not-in-family,Black,Female,0,0,50,0
6334,17,NULL,Dropout,Never-Married,NULL,Own-child,White,Female,0,0,45,0
6337,27,Private,HS-Graduate,Married,Admin,Husband,White,Male,0,1579,40,0
6338,46,Private,Bachelors,Married,Blue-Collar,Husband,White,Male,0,0,50,1
6339,35,Private,Doctorate,Not-Married,Professional,Not-in-family,Other,Male,0,0,60,1
6341,36,Private,Bachelors,Not-Married,Admin,Unmarried,Black,Female,0,0,40,0
6342,49,Private,Bachelors,Married,White-Collar,Husband,White,Male,7688,0,40,1
6344,30,Private,Bachelors,Married,Professional,Husband,White,Male,0,0,40,1
6345,26,Private,HS-Graduate,Never-Married,Blue-Collar,Not-in-family,White,Male,0,0,40,0
6346,32,Private,Bachelors,Not-Married,White-Collar,Not-in-family,White,Male,2174,0,55,0
6348,40,Private,Bachelors,Never-Married,Other,Not-in-family,White,Female,14344,0,45,1
6349,29,Private,HS-Graduate,Married,Blue-Collar,Husband,White,Male,7298,0,40,1
6351,41,Federal-Govt,HS-Graduate,Married,Admin,Husband,White,Male,0,0,40,1
6352,34,Private,Dropout,Married,Blue-Collar,Own-child,Black,Male,0,0,40,0
6355,29,Private,HS-Graduate,Married,Sales,Husband,White,Male,0,0,40,1
6356,55,Private,HS-Graduate,Not-Married,Blue-Collar,Unmarried,White,Male,0,0,40,0
6357,30,Private,HS-Graduate,Married,White-Collar,Husband,White,Male,0,0,50,1
6359,55,Federal-Govt,Associates,Married,Blue-Collar,Husband,White,Male,0,0,40,0
6360,33,Other-Govt,HS-Graduate,Never-Married,Blue-Collar,Other-relative,White,Male,0,0,40,0
6361,47,Private,HS-Graduate,Married,Blue-Collar,Husband,White,Male,0,0,50,1
6365,49,NULL,HS-Graduate,Widowed,NULL,Unmarried,White,Female,0,0,60,0
6367,63,Private,HS-Graduate,Married,Sales,Husband,White,Male,5013,0,15,0
11982,38,Private,HS-Graduate,Married,Blue-Collar,Husband,Asian,Male,0,1579,40,0
11985,24,Private,Bachelors,Never-Married,Service,Own-child,White,Female,0,0,30,0
11986,25,Private,HS-Graduate,Not-Married,Blue-Collar,Not-in-family,White,Male,0,0,55,0
11988,44,Private,HS-Graduate,Married,Admin,Wife,White,Female,0,0,38,0
11989,48,Private,HS-Graduate,Not-Married,White-Collar,Not-in-family,White,Female,0,0,60,0
11990,35,Private,Dropout,Never-Married,Blue-Collar,Not-in-family,White,Male,0,0,40,0
11992,38,Private,Masters,Married,Professional,Husband,Asian,Male,0,0,40,0
11997,50,Self-Employed,Bachelors,Not-Married,White-Collar,Not-in-family,White,Male,0,0,50,0
11998,45,Private,HS-Graduate,Never-Married,Service,Not-in-family,White,Female,0,0,40,0
11999,17,Private,Dropout,Never-Married,Sales,Own-child,White,Female,0,0,16,0
12001,26,Private,HS-Graduate,Never-Married,Admin,Not-in-family,White,Female,0,0,40,0
12003,40,Private,HS-Graduate,Married,Admin,Husband,White,Male,0,0,35,1
12004,45,Private,Masters,Married,Professional,Husband,White,Male,0,0,43,0
12005,43,Self-Employed,Bachelors,Married,Professional,Husband,White,Male,0,1977,40,1
12006,28,Private,HS-Graduate,Never-Married,Blue-Collar,Not-in-family,White,Male,0,0,40,0
12011,24,Private,HS-Graduate,Never-Married,Blue-Collar,Not-in-family,White,Male,0,0,45,0
12012,20,Private,HS-Graduate,Never-Married,Blue-Collar,Not-in-family,White,Male,0,0,50,0
12014,39,Private,Dropout,Married,Blue-Collar,Husband,White,Male,0,0,45,0
12015,22,Private,Associates,Never-Married,Admin,Own-child,Asian,Female,0,2205,30,0
12017,30,Private,HS-Graduate,Never-Married,Admin,Not-in-family,White,Female,0,0,40,0
12018,74,Private,HS-Graduate,Widowed,Sales,Unmarried,White,Female,0,0,26,0
12020,31,Private,HS-Graduate,Not-Married,White-Collar,Not-in-family,White,Female,0,0,40,0
12025,51,Private,HS-Graduate,Married,Blue-Collar,Husband,White,Male,0,0,48,1
12026,20,NULL,HS-Graduate,Never-Married,NULL,Own-child,White,Female,0,1602,30,0
12028,51,Self-Employed,Associates,Married,Professional,Wife,White,Female,0,0,30,1
12030,59,Private,HS-Graduate,Married,Blue-Collar,Husband,White,Male,0,0,40,0
12034,46,NULL,HS-Graduate,Not-Married,NULL,Own-child,White,Female,0,0,36,0
12036,57,Private,Bachelors,Married,White-Collar,Husband,White,Male,0,0,40,1
12037,67,NULL,Doctorate,Married,NULL,Husband,White,Male,0,0,40,0
12039,40,Other-Govt,Doctorate,Married,White-Collar,Husband,Asian,Male,0,0,40,1
12040,17,Private,Dropout,Never-Married,Service,Own-child,White,Male,0,0,20,0
12041,34,Private,Bachelors,Never-Married,Professional,Not-in-family,White,Male,0,0,40,0
12042,33,Other-Govt,HS-Graduate,Married,Blue-Collar,Husband,White,Male,0,0,50,1
12043,47,Self-Employed,Bachelors,Not-Married,White-Collar,Not-in-family,White,Female,0,0,5,0
12044,49,Private,Bachelors,Married,White-Collar,Husband,White,Male,0,0,46,1
12045,24,Private,Bachelors,Not-Married,Admin,Own-child,Black,Female,0,0,20,0
12046,28,Private,HS-Graduate,Never-Married,Other,Not-in-family,White,Female,0,0,40,0
12048,31,Private,Dropout,Never-Married,Blue-Collar,Not-in-family,White,Male,0,0,45,0
8959,46,Private,Bachelors,Married,Admin,Husband,White,Male,0,0,40,1
8960,46,Private,HS-Graduate,Married,White-Collar,Husband,White,Male,3103,0,40,1
8961,36,Private,HS-Graduate,Married,Blue-Collar,Husband,White,Male,0,0,60,1
8962,73,Other-Govt,HS-Graduate,Widowed,Service,Not-in-family,White,Female,0,0,15,0
8965,39,Private,HS-Graduate,Married,Admin,Husband,White,Male,0,0,40,1
8966,34,Private,HS-Graduate,Married,Blue-Collar,Husband,White,Male,0,0,48,0
8969,20,Private,HS-Graduate,Never-Married,Blue-Collar,Own-child,White,Male,0,0,40,0
8970,45,Private,HS-Graduate,Married,Sales,Husband,White,Male,0,0,40,0
8971,64,Private,HS-Graduate,Widowed,Blue-Collar,Not-in-family,White,Female,0,0,40,0
8972,19,Private,HS-Graduate,Never-Married,Blue-Collar,Own-child,White,Male,0,0,40,0
8973,19,Private,Dropout,Never-Married,Blue-Collar,Own-child,White,Male,0,0,40,0
8977,41,Self-Employed,HS-Graduate,Married,White-Collar,Husband,White,Male,0,0,50,0
8979,38,Other-Govt,Bachelors,Never-Married,Professional,Not-in-family,White,Female,0,0,40,0
8980,40,Self-Employed,Masters,Married,Professional,Husband,White,Male,0,0,50,0
8981,23,Private,HS-Graduate,Never-Married,Blue-Collar,Not-in-family,White,Male,2174,0,40,0
8982,90,Private,HS-Graduate,Married,Blue-Collar,Husband,Asian,Male,0,0,40,0
8983,18,Private,HS-Graduate,Never-Married,Sales,Own-child,White,Female,0,0,25,0
8985,34,Self-Employed,Associates,Married,White-Collar,Husband,White,Male,0,0,55,0
8986,44,Private,HS-Graduate,Married,Sales,Husband,Black,Male,0,0,40,1
8987,17,Private,Dropout,Never-Married,Blue-Collar,Own-child,Other,Female,0,0,35,0
8988,67,NULL,Dropout,Widowed,NULL,Not-in-family,White,Female,0,0,6,0
8991,26,Private,Bachelors,Never-Married,White-Collar,Own-child,White,Female,0,0,40,0
8992,33,Private,HS-Graduate,Married,Blue-Collar,Husband,White,Male,0,0,40,1
8994,35,Private,Masters,Never-Married,Professional,Not-in-family,White,Female,0,0,35,0
8995,46,Private,HS-Graduate,Not-Married,Professional,Not-in-family,White,Female,0,0,80,0
8998,28,Private,HS-Graduate,Never-Married,Sales,Own-child,White,Male,0,0,35,0
8999,35,Private,Associates,Married,Admin,Husband,White,Male,15024,0,40,1
9000,17,Private,Dropout,Never-Married,Other,Own-child,White,Female,0,0,40,0
9001,47,Self-Employed,Bachelors,Married,Blue-Collar,Husband,White,Male,0,0,60,1
9002,38,Private,Bachelors,Married,Other,Husband,White,Male,0,0,45,0
9003,34,Private,Bachelors,Never-Married,Professional,Not-in-family,White,Male,0,0,40,1
9004,36,Private,HS-Graduate,Not-Married,Admin,Unmarried,White,Female,0,0,40,0
9009,46,Private,HS-Graduate,Married,Sales,Husband,White,Male,0,1902,55,1
9010,35,Other-Govt,HS-Graduate,Married,Blue-Collar,Husband,White,Male,0,0,40,0
9011,27,Private,Bachelors,Never-Married,Professional,Not-in-family,White,Female,0,0,40,0
9012,41,Private,HS-Graduate,Married,Blue-Collar,Husband,White,Male,0,0,40,1
9013,22,Private,Bachelors,Never-Married,Admin,Own-child,White,Male,0,0,40,0
9014,20,Private,HS-Graduate,Never-Married,Blue-Collar,Not-in-family,White,Female,0,0,40,0
9015,32,Private,HS-Graduate,Married,Blue-Collar,Husband,White,Male,0,0,48,0
9021,19,Private,HS-Graduate,Never-Married,Service,Own-child,White,Male,0,0,30,0
9022,50,Self-Employed,Masters,Married,White-Collar,Husband,White,Male,0,0,20,0
9023,42,Private,HS-Graduate,Married,Blue-Collar,Husband,White,Male,0,0,45,0
9025,38,Private,HS-Graduate,Never-Married,Blue-Collar,Own-child,White,Male,0,0,40,0
9026,67,Private,Dropout,Widowed,Blue-Collar,Unmarried,White,Female,0,0,32,0
9027,55,Private,HS-Graduate,Married,Blue-Collar,Husband,White,Male,0,0,48,1
9029,31,Private,Masters,Married,White-Collar,Wife,White,Female,0,0,40,1
9030,23,NULL,Associates,Never-Married,NULL,Own-child,White,Female,0,0,30,0
13788,65,Self-Employed,Prof-School,Not-Married,Other,Not-in-family,White,Male,0,0,40,0
13789,40,Private,Dropout,Married,Blue-Collar,Husband,White,Male,0,0,50,0
13790,39,Private,Associates,Never-Married,Admin,Own-child,White,Male,14344,0,40,1
13792,24,Private,HS-Graduate,Never-Married,Service,Own-child,Black,Male,0,0,40,0
13793,32,Other-Govt,HS-Graduate,Married,Blue-Collar,Husband,White,Male,0,0,40,0
13794,40,Other-Govt,Bachelors,Not-Married,Professional,Unmarried,White,Female,0,0,40,0
13796,47,NULL,HS-Graduate,Married,NULL,Husband,White,Male,0,0,40,0
13797,40,Other-Govt,Bachelors,Married,Professional,Wife,Black,Female,0,0,40,0
13798,41,Private,Bachelors,Married,Professional,Husband,White,Male,0,1902,40,1
13800,36,Self-Employed,HS-Graduate,Married,White-Collar,Other-relative,Asian,Female,0,0,70,0
13803,22,Private,HS-Graduate,Never-Married,Admin,Own-child,White,Female,0,0,20,0
13804,48,Private,Associates,Not-Married,Other,Not-in-family,White,Female,0,0,40,0
13805,45,Private,Dropout,Married,Sales,Husband,White,Male,0,0,70,0
13807,48,Private,Associates,Married,Blue-Collar,Husband,White,Male,5013,0,40,0
13808,49,Private,HS-Graduate,Not-Married,Admin,Not-in-family,White,Female,0,0,45,0
13809,34,Federal-Govt,Dropout,Married,Blue-Collar,Husband,White,Male,0,0,40,0
13811,50,Other-Govt,HS-Graduate,Married,Service,Wife,White,Female,0,0,30,0
13812,31,Private,HS-Graduate,Never-Married,Admin,Not-in-family,White,Female,0,0,55,0
13813,31,Private,HS-Graduate,Never-Married,Blue-Collar,Not-in-family,White,Male,0,0,40,0
13814,57,Private,HS-Graduate,Not-Married,Blue-Collar,Not-in-family,White,Male,0,0,40,0
13816,52,Private,Dropout,Married,Service,Husband,White,Male,0,0,32,0
13817,43,Self-Employed,Bachelors,Married,Sales,Husband,White,Male,99999,0,40,1
13819,54,Private,HS-Graduate,Not-Married,Blue-Collar,Not-in-family,White,Male,0,1741,40,0
13820,36,Private,Bachelors,Not-Married,White-Collar,Not-in-family,White,Male,10520,0,40,1
13823,56,Private,HS-Graduate,Not-Married,Service,Unmarried,White,Female,0,0,37,0
13825,19,NULL,HS-Graduate,Never-Married,NULL,Own-child,White,Male,0,0,40,0
13826,51,Private,HS-Graduate,Married,Service,Husband,White,Male,0,0,35,0
13827,39,Private,Bachelors,Married,Blue-Collar,Husband,Black,Male,7688,0,50,1
13829,46,Self-Employed,Dropout,Married,Blue-Collar,Husband,Black,Male,0,0,48,0
13830,39,Private,Dropout,Married,Blue-Collar,Husband,White,Male,0,0,40,0
13831,67,Private,HS-Graduate,Married,Sales,Husband,White,Male,6767,0,40,0
13832,38,Private,HS-Graduate,Never-Married,Other,Not-in-family,White,Male,0,0,42,0
13837,21,NULL,HS-Graduate,Never-Married,NULL,Not-in-family,White,Female,0,0,40,0
13838,78,NULL,Dropout,Widowed,NULL,Unmarried,White,Male,0,0,40,0
13839,43,Self-Employed,Bachelors,Married,Sales,Husband,White,Male,0,2415,40,1
13840,47,Other-Govt,Bachelors,Married,Professional,Husband,White,Male,7298,0,40,1
13841,20,Private,Dropout,Never-Married,Blue-Collar,Own-child,White,Female,0,0,40,0
13843,50,Private,Associates,Married,Blue-Collar,Husband,White,Male,0,0,65,0
13848,30,Private,Associates,Not-Married,Blue-Collar,Not-in-family,White,Male,0,0,40,0
13849,19,Private,HS-Graduate,Never-Married,Admin,Own-child,White,Female,0,0,20,0
13850,37,Other-Govt,Masters,Never-Married,Professional,Not-in-family,White,Male,0,0,45,0
13851,38,Self-Employed,HS-Graduate,Married,White-Collar,Husband,White,Male,5178,0,50,1
13853,17,NULL,Dropout,Never-Married,NULL,Own-child,White,Female,0,0,20,0
13856,26,Private,HS-Graduate,Never-Married,Service,Own-child,White,Female,0,0,40,0
13858,35,Private,HS-Graduate,Never-Married,White-Collar,Not-in-family,White,Female,0,0,50,0
13860,40,Federal-Govt,Bachelors,Never-Married,Other,Own-child,White,Male,0,0,40,0
13861,32,Private,HS-Graduate,Never-Married,Blue-Collar,Other-relative,Black,Male,0,0,38,0
13862,53,Self-Employed,Associates,Married,Sales,Husband,White,Male,0,0,50,1
1532,23,Private,Dropout,Never-Married,Blue-Collar,Unmarried,White,Male,0,0,40,0
1534,35,Private,Associates,Married,Admin,Wife,White,Female,0,0,40,0
1536,41,Private,HS-Graduate,Married,Sales,Husband,White,Male,0,0,40,1
1538,58,Private,Masters,Married,White-Collar,Husband,White,Male,0,0,50,1
1539,38,Private,HS-Graduate,Not-Married,Admin,Unmarried,White,Female,0,0,40,0
1540,40,Other-Govt,Bachelors,Not-Married,Admin,Unmarried,Black,Female,0,0,40,0
1541,29,Private,HS-Graduate,Not-Married,Service,Unmarried,Black,Female,0,0,55,0
1543,35,Private,HS-Graduate,Never-Married,Admin,Not-in-family,White,Male,0,0,40,0
1545,29,Private,Bachelors,Never-Married,Professional,Not-in-family,White,Female,0,0,40,0
1546,25,Private,HS-Graduate,Never-Married,Sales,Other-relative,White,Male,0,0,40,0
1547,65,Private,HS-Graduate,Widowed,Admin,Not-in-family,White,Female,0,0,22,0
1548,19,Private,Dropout,Never-Married,Admin,Own-child,White,Female,594,0,15,0
